date,scenario_id,reference_state,p_risk_on,p_mixed,p_risk_off,prediction,selected_C,conformal_threshold,prediction_set,prediction_set_size,covered,entropy,observed_candidate_mass,unobserved_mass_lower_bound,missing_candidates,all_candidates_observed,spy_return,sgov_return,weight_BeliefLens linear state allocation,return_BeliefLens linear state allocation,weight_BeliefLens uncertainty-controlled,return_BeliefLens uncertainty-controlled,weight_SPY buy-and-hold,return_SPY buy-and-hold,weight_SGOV buy-and-hold,return_SGOV buy-and-hold,weight_Fixed 50/50 SPY-SGOV,return_Fixed 50/50 SPY-SGOV,weight_Conventional 10% volatility control,return_Conventional 10% volatility control
2026-01-16,daily-2026-01-16,Risk-on,0.6190691630054929,0.3554932252651422,0.0254376117293649,Risk-on,1.0,0.6444738694385355,Risk-on,1,True,0.6898983163629266,0.9999771120783388,2.288792166127429e-05,3,False,-0.0203568227163633,0.0,0.7968157756380639,-0.01622063778509814,0.5920430717554075,-0.012052116125300107,1.0,-0.0203568227163633,0.0,0.0,0.5,-0.01017841135818165,1.0,-0.0203568227163633
2026-01-20,daily-2026-01-20,Risk-on,0.6249578561562877,0.3497498295298228,0.0252923143138894,Risk-on,1.0,0.6506479656913935,Risk-on|Mixed,2,True,0.6865079544596216,0.9947267820747646,0.0052732179252353,3,False,0.011541072640868899,0.0,0.7998327709211992,0.009229419612107445,0.5469975943380632,0.006290416231927453,1.0,0.011541072640868899,0.0,0.0,0.5,0.0057705363204344495,0.9071220172789717,0.010422722104187631
2026-01-21,daily-2026-01-21,Mixed,0.6249653210359837,0.3497448206968259,0.0252898582671903,Risk-on,1.0,0.6506479656913935,Risk-on|Mixed,2,True,0.6864981378479378,0.9947874972321952,0.0052125027678047,3,False,0.0052232273125183415,0.00019888623707231545,0.7998377313843966,0.004217541324326905,0.5469998435662291,0.002947198894750588,1.0,0.0052232273125183415,0.0,0.00019888623707231545,0.5,0.0027110567747953285,0.9126041566223324,0.004781379717140998
2026-01-22,daily-2026-01-22,Mixed,0.6255971701482141,0.3493202226149882,0.0250826072367975,Risk-on,1.0,0.6506479656913935,Risk-on,1,False,0.6856674359263312,0.9999313378065752,6.866219342493984e-05,3,False,0.000362855235275239,0.00029827003380367145,0.8002572814557083,0.0003497450365199215,0.594380641161762,0.0003129678284661369,1.0,0.000362855235275239,0.0,0.00029827003380367145,0.5,0.0003305626345394552,0.917855950229114,0.00035492404846770506
2026-01-23,daily-2026-01-23,Mixed,0.6255859354999205,0.3493277831833967,0.0250862813166828,Risk-on,1.0,0.6506479656913935,Risk-on,1,False,0.6856822027556744,0.9998397955489476,0.0001602044510524,3,False,0.005078130667556469,9.93936984394761e-05,0.8002498270916188,0.004083623369927955,0.5943738642744273,0.0030586214415358253,1.0,0.005078130667556469,0.0,9.93936984394761e-05,0.5,0.0025887621829979723,0.9264995015429907,0.004707869242983091
2026-01-26,daily-2026-01-26,Mixed,0.6350153546718688,0.338604991463325,0.0263796538648061,Risk-on,1.0,0.6613860215277525,Risk-on,1,False,0.6835360888440197,0.9999465956643436,5.340433565648173e-05,3,False,0.003984236282534415,0.0,0.8043178504035313,0.0032025583506118806,0.596305617173282,0.0023748565989714396,1.0,0.003984236282534415,0.0,0.0,0.5,0.0019921181412672073,0.9201962898429475,0.0036631278391958044
2026-01-27,daily-2026-01-27,Mixed,0.6350187260613355,0.3386027445300285,0.0263785294086359,Risk-on,1.0,0.6613860215277525,Risk-on,1,False,0.6835315468377718,0.9999732974756592,2.6702524340671552e-05,3,False,-0.00010064846367319191,0.0001987676406280947,0.8043200983263497,-4.205987378541788e-05,0.5963077107835171,2.0222462095358174e-05,1.0,-0.00010064846367319191,0.0,0.0001987676406280947,0.5,4.90595884774514e-05,0.9144260872874547,-7.791135737672968e-05
2026-01-28,daily-2026-01-28,Risk-on,0.635019207693027,0.3386024235336449,0.026378368773328,Risk-on,1.0,0.6613860215277525,Risk-on,1,True,0.6835308979740816,0.9999771120783388,2.288792166127429e-05,3,False,-0.0019844122976041545,9.936406995225688e-05,0.8043204194598494,-0.0015766599726279875,0.5963080098746094,-0.0011432086183545953,1.0,-0.0019844122976041545,0.0,9.936406995225688e-05,0.5,-0.0009425241138259488,0.9236540695044188,-0.00182993844298684
2026-01-29,daily-2026-01-29,Mixed,0.6350247729400134,0.3385988081535149,0.0263764189064716,Risk-on,1.0,0.6613860215277525,Risk-on,1,False,0.6835231825014599,1.0000228884455302,0.0,3,False,-0.002982537029565857,0.00019870839542956986,0.8043241770167708,-0.002360046091696705,0.59631154703013,-0.001698306754009737,1.0,-0.002982537029565857,0.0,0.00019870839542956986,0.5,-0.0013919143170681436,0.9217120482082983,-0.0027344548517443043
2026-01-30,daily-2026-01-30,Mixed,0.6350216158688269,0.3386008185295549,0.0263775656016181,Risk-on,1.0,0.6613860215277525,Risk-on,1,False,0.6835276536344255,0.9999961853100104,3.814689989667386e-06,3,False,0.004971313785279596,9.174530644684431e-05,0.8043220251336043,0.0040164886311781205,0.5963095053447551,0.003001477351512775,1.0,0.004971313785279596,0.0,9.174530644684431e-05,0.5,0.0025315295458632203,0.9512285683670574,0.0047185719847365635
2026-02-02,daily-2026-02-02,Mixed,0.6631426721312401,0.3178703284052014,0.0189869994635584,Risk-on,1.0,0.6821215977354913,Risk-on,1,False,0.6480678272111039,1.0000457774149414,0.0,3,False,-0.008455443551286246,0.00019926272790682376,0.8220778363338408,-0.006924457389797239,0.6133495527481151,-0.005117617521304229,1.0,-0.008455443551286246,0.0,0.00019926272790682376,0.5,-0.004128090411689711,0.9646013507039463,-0.00815576503011718
2026-02-03,daily-2026-02-03,Risk-off,0.0499442305525773,0.504793506138359,0.4452622633090636,Mixed,1.0,0.6821215977354913,Mixed|Risk-off,2,True,0.7782664802723978,0.9933237772666428,0.0066762227333573,3,False,-0.004843879164068143,9.961151509108035e-05,0.3023409836217568,-0.0016548767457269479,0.47808618529627817,-0.002331434769481779,1.0,-0.004843879164068143,0.0,9.961151509108035e-05,0.5,-0.0023721338244885315,0.9398825890099286,-0.00455904868403055
2026-02-04,daily-2026-02-04,Risk-off,0.0497514582656979,0.5052852562784198,0.4449632854558822,Mixed,1.0,0.6821215977354913,Mixed|Risk-off,2,True,0.7778257798345215,1.0000495922941104,0.0,3,False,-0.012489252247919636,0.0,0.3023940864049078,-0.0037767025747816744,0.4780485301234617,-0.00597048750704553,1.0,-0.012489252247919636,0.0,0.0,0.5,-0.006244626123959818,0.9479291968256414,-0.011842950156231153
2026-02-05,daily-2026-02-05,Risk-off,0.0497536702117262,0.5052789055709391,0.4449674242173345,Mixed,1.0,0.6821215977354913,Mixed|Risk-off,2,True,0.7778309259023187,0.9999732974756592,2.6702524340671552e-05,3,False,0.01918479383725402,0.000298804780876738,0.3023931229971958,0.006009797510821672,0.4780489315504763,0.00932723146983838,1.0,0.01918479383725402,0.0,0.000298804780876738,0.5,0.00974179930906538,0.8801842384883309,0.01688808219739447
2026-02-06,daily-2026-02-06,Risk-off,0.0497527949189874,0.5052811929227445,0.4449660121582681,Mixed,1.0,0.6821215977354913,Mixed|Risk-off,2,True,0.7778289156819133,1.0000038147045416,0.0,3,False,0.004821754365642805,0.00019914368216666922,0.3023933913803597,0.0015969904695825187,0.47804876274727737,0.0024089769156631826,1.0,0.004821754365642805,0.0,0.00019914368216666922,0.5,0.0025104490239047372,0.745823614874369,0.0035796155804667376
2026-02-09,daily-2026-02-09,Risk-off,0.0491694957848733,0.511775131156242,0.4390553730588846,Mixed,1.0,0.6954210509027814,Mixed|Risk-off,2,True,0.7758374246104291,0.9999198945660336,8.010543396652636e-05,3,False,-0.0026370775992508033,9.95520159279284e-05,0.30505706136299426,-0.0007366080075087547,0.4781505444105589,-0.001209019815251481,1.0,-0.0026370775992508033,0.0,9.95520159279284e-05,0.5,-0.0012687627916614375,0.7514547749145927,-0.0019597169555909256
2026-02-10,daily-2026-02-10,Risk-off,0.0491663409541539,0.5117839049899842,0.4390497540558619,Mixed,1.0,0.6954210509027814,Mixed|Risk-off,2,True,0.7758299133858623,1.0000267032373844,0.0,3,False,-0.0002311737848926798,0.0,0.305058293449146,-7.052209635261672e-05,0.47814995037889363,-0.00011053603079116851,1.0,-0.0002311737848926798,0.0,0.0,0.5,-0.0001155868924463399,0.7503845941522119,-0.00017400433713651465
2026-02-11,daily-2026-02-11,Risk-off,0.0491671237495394,0.511781461346121,0.4390514149043395,Mixed,1.0,0.6954210509027814,Mixed|Risk-off,2,True,0.7758318143524473,1.0,0.0,3,False,-0.015448869876871663,0.00019908421262226916,0.3050578544225999,-0.00457444730753537,0.4781500864598366,-0.007282986456229279,1.0,-0.015448869876871663,0.0,0.00019908421262226916,0.5,-0.007624892832124697,0.7513516519870527,-0.011558515471653973
2026-02-12,daily-2026-02-12,Risk-off,0.0491666764391071,0.5117828577065299,0.4390504658543628,Mixed,1.0,0.6954210509027814,Mixed|Risk-off,2,True,0.7758307280926898,1.0000152589054785,0.0,3,False,0.0007045664714431243,0.00039808917197436955,0.30505810529237204,0.0004915824308305447,0.47815000869957974,0.0005446312565014499,1.0,0.0007045664714431243,0.0,0.00039808917197436955,0.5,0.0005513278217087469,0.6991435128364945,0.000586256718154318
2026-02-13,daily-2026-02-13,Risk-off,0.049169947591284,0.5117739254589062,0.4390561269498096,Mixed,1.0,0.6954210509027814,Mixed|Risk-off,2,True,0.7758384931803984,0.9999046371156884,9.536288431166716e-05,3,False,0.0016134946828016972,0.0,0.3050569103207371,0.000492207105268606,0.47815063163671384,0.0007714931902555437,1.0,0.0016134946828016972,0.0,0.0,0.5,0.0008067473414008486,0.7013389677450286,0.0011305089678439676
2026-02-17,daily-2026-02-17,Risk-off,0.0522038988177353,0.4634083721235174,0.4843877290587473,Risk-off,1.0,0.6710653600758127,Mixed|Risk-off,2,True,0.7843386193257206,0.9932631514448624,0.0067368485551375,3,False,0.005037709599472695,0.00019896538002406317,0.283908084879494,0.0015621495718688247,0.4766986596162812,0.002504862277651039,1.0,0.005037709599472695,0.0,0.00019896538002406317,0.5,0.002618337489748379,0.7001627588926598,0.0035862857778629423
2026-02-18,daily-2026-02-18,Risk-off,0.0520022852204471,0.4638216749580242,0.4841760398215285,Risk-off,1.0,0.6710653600758127,Mixed|Risk-off,2,True,0.7839458867039061,0.9999656683139552,3.433168604483061e-05,3,False,-0.002637369042241544,9.946290033813199e-05,0.2839131226994592,-0.0006775621216932733,0.47665677066495493,-0.0012050875197402548,1.0,-0.002637369042241544,0.0,9.946290033813199e-05,0.5,-0.001268953070951706,0.8106528486264648,-0.002174402754992886
2026-02-19,daily-2026-02-19,Risk-off,0.0520033160697106,0.4638195585348688,0.4841771253954203,Risk-off,1.0,0.6710653600758127,Mixed|Risk-off,2,True,0.7839478974927282,0.9999313378065752,6.866219342493984e-05,3,False,0.007231767180925663,0.00019890601690697451,0.283913095337145,0.00219562738537876,0.4766569849616509,0.0035511683078536613,1.0,0.007231767180925663,0.0,0.00019890601690697451,0.5,0.003715336598916319,0.8555944159706492,0.006193711973466113
2026-02-20,daily-2026-02-20,Risk-off,0.0520001096808105,0.4638267355841354,0.484173154735054,Risk-off,1.0,0.6710653600758127,Mixed|Risk-off,2,True,0.7839416661841496,1.0000381477002611,0.0,3,False,-0.010211334000551076,0.0001988664611713986,0.2839134774728782,-0.0027567299441738583,0.47665635299136444,-0.0047632220408073975,1.0,-0.010211334000551076,0.0,0.0001988664611713986,0.5,-0.0050062337696898385,0.8454033880904015,-0.008607047793809167
2026-02-23,daily-2026-02-23,Risk-off,0.0508562939410111,0.4909489652571423,0.4581947408018466,Mixed,1.0,0.6853279745349581,Mixed|Risk-off,2,True,0.7813128348127342,0.9975349341462534,0.0024650658537466,3,False,0.007268570758657056,0.0,0.2963307765695823,0.0021476925679154513,0.47773007744605506,0.003471878009228021,1.0,0.007268570758657056,0.0,0.0,0.5,0.003634285379328528,0.8080463284712764,0.005854663384956951
2026-02-24,daily-2026-02-24,Risk-off,0.0507894754816159,0.4911211006590127,0.4580894238593714,Mixed,1.0,0.6853279745349581,Mixed|Risk-off,2,True,0.7811682362003527,0.9995766582379376,0.0004233417620623,3,False,0.008438204699207086,9.941346058228717e-05,0.29635002581112224,0.002570604834761536,0.4777174584752476,0.004082993308368384,1.0,0.008438204699207086,0.0,9.941346058228717e-05,0.5,0.0042688090798946865,0.7981331951355571,0.006749922988766428
2026-02-25,daily-2026-02-25,Risk-off,0.0507747562877834,0.491159430425803,0.4580658132864135,Mixed,1.0,0.6853279745349581,Mixed|Risk-off,2,True,0.7811363359302662,1.0000267032373844,0.0,3,False,-0.005554353314578542,0.00019880715705777874,0.2963544715006849,-0.0015061698968174154,0.47771469673061123,-0.002549563533764825,1.0,-0.005554353314578542,0.0,0.00019880715705777874,0.5,-0.0026777730787603815,0.7794107428781962,-0.0042946291461664395
2026-02-26,daily-2026-02-26,Risk-off,0.050777127720803,0.4911529301859145,0.4580699420932824,Mixed,1.0,0.6853279745349581,Mixed|Risk-off,2,True,0.7811414965765108,0.9999542246805344,4.577531946559077e-05,3,False,-0.004801973016103078,0.0001987676406280947,0.2963535928137602,-0.0012832202590674936,0.4777151260478245,-0.0021901620271933247,1.0,-0.004801973016103078,0.0,0.0001987676406280947,0.5,-0.0023016026877374918,0.770809399898949,-0.0036601509355267607
2026-02-27,daily-2026-02-27,Risk-off,0.0508069336146868,0.4910761083019556,0.4581169580833575,Mixed,1.0,0.6853279745349581,Mixed|Risk-off,2,True,0.781206032746216,0.9990429692326668,0.0009570307673332,3,False,0.0005685214070174638,0.00012321144674087847,0.2963449877656646,0.0002551725189469239,0.47772075596106595,0.0003359424426445803,1.0,0.0005685214070174638,0.0,0.00012321144674087847,0.5,0.00034586642687917113,0.7658725412070003,0.0004617936882967209
2026-03-02,daily-2026-03-02,Risk-off,0.0507876776636196,0.490635908974973,0.4585764133614073,Mixed,1.0,0.68528614629244,Mixed|Risk-off,2,True,0.7811949330570278,0.9999809266955696,1.907330443029487e-05,3,False,-0.008814359392755988,0.00019924287706718502,0.2961056321511061,-0.0024698551988047296,0.4776934395967639,-0.004106509452543997,1.0,-0.008814359392755988,0.0,0.00019924287706718502,0.5,-0.004307558257844402,0.7674531189288207,-0.006719064586553418
2026-03-03,daily-2026-03-03,Risk-off,0.0165771090038104,0.1548753101768334,0.8285475808193561,Risk-off,1.0,0.68528614629244,Risk-off,1,True,0.466642453097125,1.00005645793998,0.0,2,False,0.00705539958549517,0.0,0.0940147640922271,0.0005622662935772858,0.2834647104974452,0.001902842436396524,1.0,0.00705539958549517,0.0,0.0,0.5,0.003527699792747585,0.757696720064698,0.005340974925243459
2026-03-04,daily-2026-03-04,Risk-off,0.0508069426268007,0.4905966855843827,0.4585963717888167,Mixed,1.0,0.68528614629244,Mixed|Risk-off,2,True,0.7812359274236583,0.9994012718385776,0.0005987281614222,3,False,-0.005575584195700367,9.96015936254313e-05,0.29610528541899206,-0.0016818961749920744,0.47769758093073394,-0.002708537364484625,1.0,-0.005575584195700367,0.0,9.96015936254313e-05,0.5,-0.002737991301037468,0.7579206124526923,-0.004201850641797191
2026-03-05,daily-2026-03-05,Risk-off,0.0507890719875609,0.4906330697577069,0.4585778582547323,Mixed,1.0,0.68528614629244,Mixed|Risk-off,2,True,0.7811979004405525,0.9999389667063572,6.1033293642709374e-05,3,False,-0.013107102493725264,0.00039836669654413903,0.29610560686641435,-0.0036006786147799556,0.477693739346986,-0.006053113303383037,1.0,-0.013107102493725264,0.0,0.00039836669654413903,0.5,-0.006354367898590563,0.755856918115405,-0.00981086747048409
2026-03-06,daily-2026-03-06,Risk-off,0.0507893254985081,0.4906325535478268,0.458578120953665,Mixed,1.0,0.68528614629244,Mixed|Risk-off,2,True,0.7811984399533298,0.9999313378065752,6.866219342493984e-05,3,False,0.008759927421993385,9.955201592815044e-05,0.2961056022724215,0.0026639376891493672,0.4776937938462148,0.004236559572534291,1.0,0.008759927421993385,0.0,9.955201592815044e-05,0.5,0.004429739718960768,0.7514862374636598,0.006605519604529057
2026-03-09,daily-2026-03-09,Risk-off,0.0479024527860604,0.4599272760622447,0.4921702711516948,Risk-off,1.0,0.685654673911988,Mixed|Risk-off,2,True,0.7752415304909709,1.0000267032373844,0.0,3,False,-0.001607029648959979,0.0,0.2778660908171828,-0.0004556588021114382,0.47503676127300615,-0.0007647266759982487,1.0,-0.001607029648959979,0.0,0.0,0.5,-0.0008035148244799895,0.855183828255833,-0.0014261545627143087
2026-03-10,daily-2026-03-10,Risk-off,0.0479048281547302,0.4599236121734875,0.4921715596717822,Risk-off,1.0,0.685654673911988,Mixed|Risk-off,2,True,0.7752463415328847,0.9999542246805344,4.577531946559077e-05,3,False,-0.0012552054106734767,0.00019908421262182507,0.27786663424147395,-0.00020501462192768708,0.4750373566890787,-0.0004917579835967674,1.0,-0.0012552054106734767,0.0,0.00019908421262182507,0.5,-0.0005280605990258258,0.8696425503637859,-0.0010728572854022671
2026-03-11,daily-2026-03-11,Risk-off,0.0479054541719833,0.4599227851685445,0.4921717606594719,Risk-off,1.0,0.685654673911988,Mixed|Risk-off,2,True,0.7752476179870639,0.9999351522491908,6.484775080928262e-05,3,False,-0.015184894947732785,9.952229299381443e-05,0.27786684675625556,-0.004147510636451225,0.4750375223422119,-0.007161149486312103,1.0,-0.015184894947732785,0.0,9.952229299381443e-05,0.5,-0.0075426863273694855,0.8705882756474826,-0.013207385019528858
2026-03-12,daily-2026-03-12,Risk-off,0.0479057045777011,0.4599224543701449,0.4921718410521539,Risk-off,1.0,0.685654673911988,Mixed|Risk-off,2,True,0.7752481285639617,0.9999275233785104,7.247662148968104e-05,3,False,-0.005660150737170744,0.0002985371678774218,0.27786693176277355,-0.00135718520013352,0.4750375886029271,-0.002532063598904444,1.0,-0.005660150737170744,0.0,0.0002985371678774218,0.5,-0.002680806784646661,0.7992176548076682,-0.004499436715745897
2026-03-13,daily-2026-03-13,Risk-off,0.0479050785621387,0.4599232813699771,0.4921716400678841,Risk-off,1.0,0.685654673911988,Mixed|Risk-off,2,True,0.7752468521166023,0.9999465956643436,5.340433565648173e-05,3,False,0.010176810762656752,0.0,0.27786671924712725,0.002827796912760463,0.4750374229505626,0.00483436587572183,1.0,0.010176810762656752,0.0,0.0,0.5,0.005088405381328376,0.8658540681609359,0.008778314793073711
2026-03-16,daily-2026-03-16,Risk-off,0.0451199239493143,0.4633585371816872,0.4915215388689983,Risk-off,1.0,0.6607441478645415,Mixed|Risk-off,2,True,0.7694656319789371,1.0000152589054785,0.0,3,False,0.002630674259749277,0.00019896538002384112,0.2767991925401579,0.0008715266710710892,0.4742722714552272,0.0013518748981814017,1.0,0.002630674259749277,0.0,0.00019896538002384112,0.5,0.0014148198198865591,0.8166449555760821,0.0021602036137887575
2026-03-17,daily-2026-03-17,Risk-off,0.0451195283257177,0.4633586605242596,0.4915218111500227,Risk-off,1.0,0.6607441478645415,Mixed|Risk-off,2,True,0.769464778588581,1.0000267032373844,0.0,3,False,-0.013953696387841164,9.946290033813199e-05,0.27679885858784753,-0.00379043571715926,0.474272137722634,-0.006565559063889648,1.0,-0.013953696387841164,0.0,9.946290033813199e-05,0.5,-0.006927116743751516,0.8144425670562513,-0.01134712941983693
2026-03-18,daily-2026-03-18,Risk-off,0.0451272097611259,0.4633603826529106,0.4915124075859635,Risk-off,1.0,0.6607441478645415,Mixed|Risk-off,2,True,0.7694815685001957,0.9998054693629916,0.0001945306370083,3,False,-0.0024643575283854746,0.0,0.2768074010875812,-0.0006821566740328651,0.47427499608817214,-0.0011687845863176476,1.0,-0.0024643575283854746,0.0,0.0,0.5,-0.0012321787641927373,0.7750287631715044,-0.0019296548691793533
2026-03-19,daily-2026-03-19,Risk-off,0.0451417853085686,0.4633647146346635,0.4914935000567678,Risk-off,1.0,0.6607441478645415,Mixed|Risk-off,2,True,0.7695134807640367,0.999386022301727,0.0006139776982729,3,False,-0.014296758108517493,0.0002983590253606838,0.2768241426259003,-0.00374193013251889,0.47428048672817097,-0.006623822978069726,1.0,-0.014296758108517493,0.0,0.0002983590253606838,0.5,-0.006999199541578405,0.775108203407362,-0.011014475714917565
2026-03-20,daily-2026-03-20,Risk-off,0.0161974742765742,0.1829241184448209,0.8008784072786047,Risk-off,1.0,0.6607441478645415,Risk-off,1,True,0.5054947800603566,0.9999537772025952,4.6222797404738e-05,2,False,0.01050002312780407,0.0,0.10765953349898465,0.0010458452871044779,0.3059855913216931,0.0031287083379493434,1.0,0.01050002312780407,0.0,0.0,0.5,0.005250011563902035,0.7597376292107978,0.007969577390678129
2026-03-23,daily-2026-03-23,Risk-off,0.0454148957484985,0.4633124399205151,0.4912726643309863,Risk-off,1.0,0.6237231447977137,Mixed|Risk-off,2,True,0.7701034356364157,0.9998855656301432,0.0001144343698566,3,False,-0.0033568311513931803,0.00029827003380367145,0.27707111570875603,-0.0007991587207121024,0.474374707702018,-0.001519812080735547,1.0,-0.0033568311513931803,0.0,0.00029827003380367145,0.5,-0.0015292805587947544,0.731237953941894,-0.002388728515944718
2026-03-24,daily-2026-03-24,Risk-off,0.0454570531901823,0.4633888864556121,0.4911540603542055,Risk-off,1.0,0.6237231447977137,Mixed|Risk-off,2,True,0.7701988496250127,0.998482902446011,0.0015170975539889,3,False,0.005572736458556715,0.0,0.27715149641798836,0.0015444520582774584,0.4743945787587546,0.002643666029262199,1.0,0.005572736458556715,0.0,0.0,0.5,0.0027863682292783576,0.7547239270541833,0.004194134557883802
2026-03-25,daily-2026-03-25,Risk-off,0.0454262393484223,0.4633330186750565,0.4912407419765211,Risk-off,1.0,0.6237231447977137,Mixed|Risk-off,2,True,0.7701291170101198,0.9995080251120866,0.0004919748879134,3,False,-0.01785877409335901,9.939369843969814e-05,0.2770927486859506,-0.004876713750219332,0.47438005665779615,-0.008419610217154462,1.0,-0.01785877409335901,0.0,9.939369843969814e-05,0.5,-0.008879690197459655,0.7706580636993463,-0.01374818018789844
2026-03-26,daily-2026-03-26,Risk-off,0.0168133167075094,0.1890841524917514,0.7941025308007391,Risk-off,1.0,0.6237231447977137,Risk-off,1,True,0.5158310630307932,0.9999668788280982,3.312117190179542e-05,2,False,-0.017051884233207693,0.00029815146094214207,0.11135539295338509,-0.001716737259401453,0.31183035374742535,-0.005193391158550243,1.0,-0.017051884233207693,0.0,0.00029815146094214207,0.5,-0.008376866386132775,0.7118206245671266,-0.012081380502695641
